Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
Berlin,04/10/2022 05:00:00,2.5,2.5,2.5,0.3,85.06,,21.3,,260.0,-2.2,0.0,,,44.9,,1012.1,,52.516,13.3769,"Berlin, Deutschland","Berlin, Deutschland",,Clear
Berlin,04/10/2022 06:00:00,2.7,2.7,2.7,0.3,84.35,,19.5,,263.0,-1.7,0.0,,,44.4,,1012.5,,52.516,13.3769,"Berlin, Deutschland","Berlin, Deutschland",,Clear
Berlin,04/10/2022 07:00:00,2.8,2.8,2.8,0.2,82.73,,21.6,,276.0,-1.9,0.0,,,43.4,,1013.2,,52.516,13.3769,"Berlin, Deutschland","Berlin, Deutschland",,Clear
Berlin,04/10/2022 08:00:00,3.3,3.3,3.3,0.4,81.48,,21.5,,273.0,-1.3,0.0,,,42.0,,1013.8,,52.516,13.3769,"Berlin, Deutschland","Berlin, Deutschland",,Clear
Berlin,04/10/2022 09:00:00,4.0,4.0,4.0,0.5,77.75,,21.0,,264.0,-0.3,0.0,,,42.8,,1014.4,,52.516,13.3769,"Berlin, Deutschland","Berlin, Deutschland",,Clear
Berlin,04/10/2022 10:00:00,4.6,4.6,4.6,0.5,74.77,,24.6,,272.0,0.1,0.0,,,38.6,,1014.8,,52.516,13.3769,"Berlin, Deutschland","Berlin, Deutschland",,Clear
Berlin,04/10/2022 11:00:00,5.7,5.7,5.7,0.6,69.81,,25.1,,279.0,1.4,0.0,,,38.6,,1015.3,,52.516,13.3769,"Berlin, Deutschland","Berlin, Deutschland",,Clear
Berlin,04/10/2022 12:00:00,4.6,4.6,4.6,1.2,78.75,,24.7,,280.0,0.0,0.08,,,24.9,,1015.8,,52.516,13.3769,"Berlin, Deutschland","Berlin, Deutschland",,Rain
Berlin,04/10/2022 13:00:00,7.0,7.0,7.0,0.2,61.99,,25.5,,280.0,3.0,0.22,,,42.8,,1015.4,,52.516,13.3769,"Berlin, Deutschland","Berlin, Deutschland",,Rain
Berlin,04/10/2022 14:00:00,7.1,7.1,7.1,0.3,62.23,,19.5,,268.0,3.7,0.11,,,42.3,,1015.5,,52.516,13.3769,"Berlin, Deutschland","Berlin, Deutschland",,Rain
Berlin,04/10/2022 15:00:00,8.0,8.0,8.0,-0.4,55.57,,21.7,,286.0,4.7,0.01,,,31.8,,1015.5,,52.516,13.3769,"Berlin, Deutschland","Berlin, Deutschland",,Rain
Berlin,04/10/2022 16:00:00,7.9,7.9,7.9,2.0,65.88,,17.2,,261.0,5.1,0.13,,,44.1,,1015.9,,52.516,13.3769,"Berlin, Deutschland","Berlin, Deutschland",,Rain
Berlin,04/10/2022 17:00:00,7.3,7.3,7.3,1.0,64.33,,29.7,,311.0,3.1,0.15,,,40.9,,1015.9,,52.516,13.3769,"Berlin, Deutschland","Berlin, Deutschland",,Rain
Berlin,04/10/2022 18:00:00,6.9,6.9,6.9,0.8,65.33,,15.5,,310.0,4.0,0.0,,,36.8,,1016.2,,52.516,13.3769,"Berlin, Deutschland","Berlin, Deutschland",,Clear
Berlin,04/10/2022 19:00:00,6.7,6.7,6.7,1.3,68.67,,15.3,,282.0,3.8,0.03,,,36.4,,1016.7,,52.516,13.3769,"Berlin, Deutschland","Berlin, Deutschland",,Rain
Berlin,04/10/2022 20:00:00,4.8,4.8,4.8,1.2,77.12,,8.2,,318.0,2.9,0.17,,,41.8,,1017.4,,52.516,13.3769,"Berlin, Deutschland","Berlin, Deutschland",,Rain
Berlin,04/10/2022 21:00:00,5.2,5.2,5.2,0.2,69.78,,16.5,,286.0,1.8,0.0,,,45.9,0.0,1018.1,,52.516,13.3769,"Berlin, Deutschland","Berlin, Deutschland",,Clear
Berlin,04/10/2022 22:00:00,4.6,4.6,4.6,-0.2,71.35,,12.4,,279.0,1.7,0.0,,,50.0,,1018.7,,52.516,13.3769,"Berlin, Deutschland","Berlin, Deutschland",,Clear
Berlin,04/10/2022 23:00:00,4.8,4.8,4.8,0.4,73.16,,10.0,,247.0,2.5,0.0,,,41.8,,1019.0,,52.516,13.3769,"Berlin, Deutschland","Berlin, Deutschland",,Clear
Berlin,04/11/2022 00:00:00,5.0,5.0,5.0,0.1,70.69,,12.7,,271.0,2.2,0.0,,,50.0,,1019.4,,52.516,13.3769,"Berlin, Deutschland","Berlin, Deutschland",,Clear
Berlin,04/11/2022 01:00:00,5.0,5.0,5.0,0.0,70.06,,16.3,,287.0,1.6,0.0,,,50.0,,1019.6,,52.516,13.3769,"Berlin, Deutschland","Berlin, Deutschland",,Clear
Berlin,04/11/2022 02:00:00,4.7,4.7,4.7,0.2,72.88,,15.4,,272.0,1.3,0.0,,,50.0,,1019.9,,52.516,13.3769,"Berlin, Deutschland","Berlin, Deutschland",,Clear
Berlin,04/11/2022 03:00:00,4.0,4.0,4.0,0.2,76.62,,12.8,,270.0,0.9,0.0,,,50.0,11.7,1019.8,,52.516,13.3769,"Berlin, Deutschland","Berlin, Deutschland",,Clear
Berlin,04/11/2022 04:00:00,3.3,3.3,3.3,0.1,79.63,,13.4,,270.0,-0.1,0.0,,,49.8,0.0,1019.8,,52.516,13.3769,"Berlin, Deutschland","Berlin, Deutschland",,Clear
Berlin,04/11/2022 05:00:00,2.8,2.8,2.8,0.0,81.75,,11.1,,251.0,-0.2,0.0,,,50.0,0.0,1019.7,,52.516,13.3769,"Berlin, Deutschland","Berlin, Deutschland",,Clear
Berlin,04/11/2022 06:00:00,2.2,2.2,2.2,-0.1,84.81,,7.3,,235.0,0.1,0.0,,,49.1,9.8,1020.0,,52.516,13.3769,"Berlin, Deutschland","Berlin, Deutschland",,Clear
Berlin,04/11/2022 07:00:00,1.8,1.8,1.8,-0.1,87.11,,9.8,,219.0,-1.1,0.0,,,47.3,13.0,1020.1,,52.516,13.3769,"Berlin, Deutschland","Berlin, Deutschland",,Clear
Berlin,04/11/2022 08:00:00,2.8,2.8,2.8,0.4,83.74,,9.6,,233.0,0.2,0.0,,,39.6,,1020.5,,52.516,13.3769,"Berlin, Deutschland","Berlin, Deutschland",,Clear
Berlin,04/11/2022 09:00:00,5.5,5.5,5.5,0.8,71.73,,10.5,,243.0,3.1,0.0,,,48.2,0.0,1020.6,,52.516,13.3769,"Berlin, Deutschland","Berlin, Deutschland",,Clear
Berlin,04/11/2022 10:00:00,7.2,7.2,7.2,-0.9,56.1,,16.8,,294.0,4.3,0.0,,,48.2,0.0,1020.7,,52.516,13.3769,"Berlin, Deutschland","Berlin, Deutschland",,Clear
Berlin,04/11/2022 11:00:00,8.7,8.7,8.7,-1.8,47.78,,16.7,,276.0,6.1,0.0,,,50.0,,1020.7,,52.516,13.3769,"Berlin, Deutschland","Berlin, Deutschland",,Clear
Berlin,04/11/2022 12:00:00,9.8,9.8,9.8,-1.9,44.15,,15.3,,285.0,7.6,0.0,,,50.0,,1020.4,,52.516,13.3769,"Berlin, Deutschland","Berlin, Deutschland",,Clear
Berlin,04/11/2022 13:00:00,10.0,10.0,10.0,-2.6,41.45,,19.3,,301.0,7.4,0.0,,,50.0,,1020.0,,52.516,13.3769,"Berlin, Deutschland","Berlin, Deutschland",,Clear
Berlin,04/11/2022 14:00:00,10.6,10.6,10.6,-1.8,42.06,,18.3,,276.0,,0.0,,,50.0,,1019.7,,52.516,13.3769,"Berlin, Deutschland","Berlin, Deutschland",,Clear
Berlin,04/11/2022 15:00:00,11.2,11.2,11.2,-1.4,41.75,,14.2,,281.0,,0.0,,,50.0,,1019.2,,52.516,13.3769,"Berlin, Deutschland","Berlin, Deutschland",,Clear
Berlin,04/11/2022 16:00:00,11.8,11.8,11.8,-1.4,40.07,,16.7,,287.0,,0.0,,,50.0,,1018.7,,52.516,13.3769,"Berlin, Deutschland","Berlin, Deutschland",,Clear
Berlin,04/11/2022 17:00:00,11.6,11.6,11.6,-1.0,41.71,,15.9,,307.0,,0.0,,,50.0,,1018.2,,52.516,13.3769,"Berlin, Deutschland","Berlin, Deutschland",,Clear
Berlin,04/11/2022 18:00:00,11.9,11.9,11.9,-1.8,38.63,,12.6,,282.0,,0.0,,,50.0,,1017.9,,52.516,13.3769,"Berlin, Deutschland","Berlin, Deutschland",,Clear
Berlin,04/11/2022 19:00:00,11.3,11.3,11.3,-1.6,40.53,,10.1,,293.0,,0.0,,,50.0,0.0,1017.9,,52.516,13.3769,"Berlin, Deutschland","Berlin, Deutschland",,Clear
Berlin,04/11/2022 20:00:00,9.3,9.3,9.3,-1.4,46.9,,7.6,,305.0,8.3,0.0,,,50.0,,1018.2,,52.516,13.3769,"Berlin, Deutschland","Berlin, Deutschland",,Clear
Berlin,04/11/2022 21:00:00,7.5,7.5,7.5,-1.5,52.95,,4.4,,44.0,,0.0,,,50.0,,1018.4,,52.516,13.3769,"Berlin, Deutschland","Berlin, Deutschland",,Clear
Berlin,04/11/2022 22:00:00,5.8,5.8,5.8,-1.2,60.89,,5.3,,81.0,4.9,0.0,,,50.0,13.0,1018.9,,52.516,13.3769,"Berlin, Deutschland","Berlin, Deutschland",,Clear
Berlin,04/11/2022 23:00:00,4.9,4.9,4.9,-1.0,65.5,,4.5,,93.0,,0.0,,,50.0,13.0,1019.0,,52.516,13.3769,"Berlin, Deutschland","Berlin, Deutschland",,Clear
Berlin,04/12/2022 00:00:00,4.7,4.7,4.7,-1.0,66.66,,10.0,,94.0,2.3,0.0,,,48.2,13.0,1019.2,,52.516,13.3769,"Berlin, Deutschland","Berlin, Deutschland",,Clear
Berlin,04/12/2022 01:00:00,3.7,3.7,3.7,-1.3,69.57,,6.8,,94.0,2.0,0.0,,,48.2,0.0,1019.4,,52.516,13.3769,"Berlin, Deutschland","Berlin, Deutschland",,Clear
Berlin,04/12/2022 02:00:00,3.8,3.8,3.8,-1.2,69.8,,12.8,,98.0,0.7,0.0,,,47.8,0.0,1019.2,,52.516,13.3769,"Berlin, Deutschland","Berlin, Deutschland",,Clear
Berlin,04/12/2022 03:00:00,3.4,3.4,3.4,-1.3,71.24,,9.7,,96.0,0.8,0.0,,,48.2,0.0,1019.3,,52.516,13.3769,"Berlin, Deutschland","Berlin, Deutschland",,Clear
Berlin,04/12/2022 04:00:00,2.3,2.3,2.3,-1.6,75.0,,7.1,,101.0,0.3,0.0,,,48.2,0.0,1019.3,,52.516,13.3769,"Berlin, Deutschland","Berlin, Deutschland",,Clear
Berlin,04/12/2022 05:00:00,1.6,1.6,1.6,-1.8,78.27,,8.7,,105.0,-1.1,0.0,,,48.1,,1019.0,,52.516,13.3769,"Berlin, Deutschland","Berlin, Deutschland",,Clear
Berlin,04/12/2022 06:00:00,1.4,1.4,1.4,-1.7,79.91,,6.6,,103.0,-0.6,0.0,,,48.1,13.0,1019.4,,52.516,13.3769,"Berlin, Deutschland","Berlin, Deutschland",,Clear
Berlin,04/12/2022 07:00:00,1.3,1.3,1.3,-1.6,80.81,,4.3,,115.0,,0.0,,,47.3,,1019.4,,52.516,13.3769,"Berlin, Deutschland","Berlin, Deutschland",,Clear
Berlin,04/12/2022 08:00:00,3.7,3.7,3.7,-0.3,75.6,,6.2,,103.0,2.1,0.0,,,42.8,,1019.6,,52.516,13.3769,"Berlin, Deutschland","Berlin, Deutschland",,Clear
Berlin,04/12/2022 09:00:00,6.7,6.7,6.7,0.0,62.1,,8.7,,119.0,5.0,0.0,,,43.5,,1019.9,,52.516,13.3769,"Berlin, Deutschland","Berlin, Deutschland",,Clear
Berlin,04/12/2022 10:00:00,10.3,10.3,10.3,-0.4,47.56,,10.2,,123.0,,0.0,,,43.2,,1020.0,,52.516,13.3769,"Berlin, Deutschland","Berlin, Deutschland",,Clear
Berlin,04/12/2022 11:00:00,12.3,12.3,12.3,-0.3,41.75,,15.2,,116.0,,0.0,,,44.1,,1019.9,,52.516,13.3769,"Berlin, Deutschland","Berlin, Deutschland",,Clear
Berlin,04/12/2022 12:00:00,13.0,13.0,13.0,-1.1,37.67,,17.9,,132.0,,0.0,,,45.9,,1019.7,,52.516,13.3769,"Berlin, Deutschland","Berlin, Deutschland",,Clear
Berlin,04/12/2022 13:00:00,13.9,13.9,13.9,-0.5,36.98,,16.3,,138.0,,0.0,,,50.0,,1019.3,,52.516,13.3769,"Berlin, Deutschland","Berlin, Deutschland",,Clear
Berlin,04/12/2022 14:00:00,14.8,14.8,14.8,-0.5,35.21,,15.1,,120.0,,0.0,,,50.0,,1018.7,,52.516,13.3769,"Berlin, Deutschland","Berlin, Deutschland",,Clear
Berlin,04/12/2022 15:00:00,15.5,15.5,15.5,-0.5,33.52,,15.0,,129.0,,0.0,,,50.0,,1018.4,,52.516,13.3769,"Berlin, Deutschland","Berlin, Deutschland",,Clear
Berlin,04/12/2022 16:00:00,16.1,16.1,16.1,-0.4,32.48,,16.3,,118.0,,0.0,,,49.2,,1017.9,,52.516,13.3769,"Berlin, Deutschland","Berlin, Deutschland",,Clear
Berlin,04/12/2022 17:00:00,16.4,16.4,16.4,-0.3,31.96,,15.1,,116.0,,0.0,,,49.3,,1017.8,,52.516,13.3769,"Berlin, Deutschland","Berlin, Deutschland",,Clear
Berlin,04/12/2022 18:00:00,16.2,16.2,16.2,-0.2,32.89,,15.9,,113.0,,0.0,,,50.0,,1017.6,,52.516,13.3769,"Berlin, Deutschland","Berlin, Deutschland",,Clear
Berlin,04/12/2022 19:00:00,15.4,15.4,15.4,-0.6,33.54,,16.5,,106.0,,0.0,,,50.0,,1017.3,,52.516,13.3769,"Berlin, Deutschland","Berlin, Deutschland",,Clear
Berlin,04/12/2022 20:00:00,13.8,13.8,13.8,-0.1,38.56,,14.2,,109.0,,0.0,,,50.0,,1017.0,,52.516,13.3769,"Berlin, Deutschland","Berlin, Deutschland",,Clear
Berlin,04/12/2022 21:00:00,12.8,12.8,12.8,-0.2,40.67,,15.1,,106.0,,0.0,,,45.8,,1017.2,,52.516,13.3769,"Berlin, Deutschland","Berlin, Deutschland",,Clear
Berlin,04/12/2022 22:00:00,11.9,11.9,11.9,-0.7,41.92,,15.8,,113.0,,0.0,,,46.1,,1017.6,,52.516,13.3769,"Berlin, Deutschland","Berlin, Deutschland",,Clear
Berlin,04/12/2022 23:00:00,11.3,11.3,11.3,-0.8,43.33,,15.5,,113.0,,0.0,,,36.4,,1017.7,,52.516,13.3769,"Berlin, Deutschland","Berlin, Deutschland",,Clear
Berlin,04/13/2022 00:00:00,10.0,10.0,10.0,-0.8,47.03,,12.5,,113.0,8.3,0.0,,,41.7,,1018.1,,52.516,13.3769,"Berlin, Deutschland","Berlin, Deutschland",,Clear
Berlin,04/13/2022 00:00:00,10.0,10.0,10.0,-0.8,47.03,,12.5,,113.0,8.3,0.0,,,41.7,,1018.1,,52.516,13.3769,"Berlin, Deutschland","Berlin, Deutschland",,Clear
Berlin,04/13/2022 01:00:00,9.1,9.1,9.1,-0.8,49.71,,14.0,,113.0,7.0,0.0,,,40.8,,1018.1,,52.516,13.3769,"Berlin, Deutschland","Berlin, Deutschland",,Clear
Berlin,04/13/2022 02:00:00,8.6,8.6,8.6,-0.9,51.32,,15.3,,110.0,6.2,0.0,,,41.5,,1017.8,,52.516,13.3769,"Berlin, Deutschland","Berlin, Deutschland",,Clear
Berlin,04/13/2022 03:00:00,7.8,7.8,7.8,-0.9,53.84,,12.3,,120.0,5.7,0.0,,,39.5,,1017.5,,52.516,13.3769,"Berlin, Deutschland","Berlin, Deutschland",,Clear
Berlin,04/13/2022 04:00:00,7.3,7.3,7.3,-0.7,56.83,,12.8,,120.0,4.9,0.0,,,39.7,,1017.5,,52.516,13.3769,"Berlin, Deutschland","Berlin, Deutschland",,Clear
Berlin,04/13/2022 05:00:00,6.7,6.7,6.7,-0.5,59.93,,14.0,,113.0,4.0,0.0,,,41.3,,1017.3,,52.516,13.3769,"Berlin, Deutschland","Berlin, Deutschland",,Clear
Berlin,04/13/2022 06:00:00,6.2,6.2,6.2,-0.4,62.72,,13.7,,112.0,3.4,0.0,,,41.1,,1017.4,,52.516,13.3769,"Berlin, Deutschland","Berlin, Deutschland",,Clear
Berlin,04/13/2022 07:00:00,6.2,6.2,6.2,-0.2,63.54,,12.8,,119.0,3.6,0.0,,,40.9,,1017.5,,52.516,13.3769,"Berlin, Deutschland","Berlin, Deutschland",,Clear
