,Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
0,Hamburg,09/30/2020 00:00:00,13.3,13.3,13.3,11.5,89.03,,11.4,,219.0,,0.05,,0.0,15.4,,1016.9,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Rain
1,Hamburg,09/30/2020 01:00:00,13.4,13.4,13.4,11.7,89.81,,7.3,,170.0,,0.0,,0.0,18.8,,1016.7,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
2,Hamburg,09/30/2020 02:00:00,13.4,13.4,13.4,12.0,91.14,,7.3,,204.0,,0.0,,0.0,18.7,,1016.7,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
3,Hamburg,09/30/2020 03:00:00,13.4,13.4,13.4,12.1,91.98,,5.7,,221.0,,0.0,,0.0,17.9,,1016.6,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
4,Hamburg,09/30/2020 04:00:00,13.2,13.2,13.2,12.3,93.74,,6.4,,206.0,,0.0,,0.0,18.1,,1016.4,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
5,Hamburg,09/30/2020 05:00:00,13.3,13.3,13.3,12.4,94.44,,6.6,,204.0,,0.0,,0.0,9.4,,1016.1,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
6,Hamburg,09/30/2020 06:00:00,13.2,13.2,13.2,12.6,96.16,,3.5,,208.0,,0.0,,0.0,7.6,,1015.8,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
7,Hamburg,09/30/2020 07:00:00,13.1,13.1,13.1,12.5,96.2,,3.3,,230.0,,0.0,,0.0,6.9,,1015.8,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
8,Hamburg,09/30/2020 08:00:00,13.3,13.3,13.3,12.2,93.16,,6.6,,157.0,,0.0,,0.0,14.4,,1016.1,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
9,Hamburg,09/30/2020 09:00:00,13.6,13.6,13.6,12.4,92.23,,3.7,,154.0,,0.0,,0.0,12.3,,1016.2,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
10,Hamburg,09/30/2020 10:00:00,14.4,14.4,14.4,12.7,89.35,,9.4,,157.0,,0.0,,0.0,11.7,,1016.3,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
11,Hamburg,09/30/2020 11:00:00,15.5,15.5,15.5,12.9,84.73,,8.9,,166.0,,0.0,,0.0,13.9,,1016.3,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
12,Hamburg,09/30/2020 12:00:00,16.7,16.7,16.7,13.1,79.22,,9.9,,147.0,,0.0,,0.0,15.8,,1016.1,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
13,Hamburg,09/30/2020 13:00:00,17.4,17.4,17.4,12.9,74.71,,10.5,,161.0,,0.0,,0.0,31.9,,1015.7,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
14,Hamburg,09/30/2020 14:00:00,18.6,18.6,18.6,13.1,70.04,,9.9,,134.0,,0.0,,0.0,33.2,,1015.2,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
15,Hamburg,09/30/2020 15:00:00,18.0,18.0,18.0,13.2,73.15,,15.1,,124.0,,0.0,,0.0,41.3,,1014.7,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
16,Hamburg,09/30/2020 16:00:00,18.4,18.4,18.4,13.2,71.71,,9.7,,159.0,,0.0,,0.0,40.9,,1014.4,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
17,Hamburg,09/30/2020 17:00:00,18.0,18.0,18.0,13.1,72.78,,12.9,,150.0,,0.0,,0.0,40.0,,1014.0,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
18,Hamburg,09/30/2020 18:00:00,17.8,17.8,17.8,13.1,73.71,,12.3,,121.0,,0.0,,0.0,45.6,,1013.9,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
19,Hamburg,09/30/2020 19:00:00,16.5,16.5,16.5,13.0,79.43,,10.1,,103.0,,0.0,,0.0,45.0,0.0,1013.7,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
20,Hamburg,09/30/2020 20:00:00,14.8,14.8,14.8,12.7,87.1,,7.7,,87.0,,0.0,,0.0,35.5,11.1,1013.8,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
21,Hamburg,09/30/2020 21:00:00,14.2,14.2,14.2,12.4,89.24,,8.7,,103.0,,0.0,,0.0,35.4,13.0,1013.8,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
22,Hamburg,09/30/2020 22:00:00,13.2,13.2,13.2,11.9,91.56,,9.2,,110.0,,0.0,,0.0,28.3,0.0,1013.5,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
23,Hamburg,09/30/2020 23:00:00,12.6,12.6,12.6,11.5,92.45,,6.8,,103.0,,0.0,,0.0,22.1,0.0,1013.2,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
24,Hamburg,10/01/2020 00:00:00,12.3,12.3,12.3,11.1,92.43,,8.8,,120.0,,0.0,,0.0,17.7,11.1,1012.7,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
25,Hamburg,10/01/2020 01:00:00,11.8,11.8,11.8,10.6,92.79,,10.1,,106.0,,0.0,,0.0,15.1,13.0,1012.1,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
26,Hamburg,10/01/2020 02:00:00,11.2,11.2,11.2,10.2,93.6,,8.8,,120.0,,0.0,,0.0,14.7,13.0,1011.6,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
27,Hamburg,10/01/2020 03:00:00,10.5,10.5,10.5,9.6,93.64,,6.0,,110.0,,0.0,,0.0,14.1,13.0,1011.1,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
28,Hamburg,10/01/2020 04:00:00,10.3,10.3,10.3,9.4,94.15,,8.6,,127.0,,0.0,,0.0,14.0,0.0,1010.5,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
29,Hamburg,10/01/2020 05:00:00,10.2,10.2,10.2,9.4,94.54,,11.0,,111.0,,0.0,,0.0,14.4,0.0,1009.8,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
30,Hamburg,10/01/2020 06:00:00,9.8,9.8,9.8,9.0,94.88,,10.0,,116.0,8.4,0.0,,0.0,12.9,1.9,1009.3,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
31,Hamburg,10/01/2020 07:00:00,9.7,9.7,9.7,8.8,93.99,,14.8,,100.0,7.6,0.0,,0.0,12.0,0.0,1008.7,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
32,Hamburg,10/01/2020 08:00:00,9.7,9.7,9.7,8.7,93.58,,12.6,,107.0,7.9,0.0,,0.0,12.1,11.1,1008.4,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
33,Hamburg,10/01/2020 09:00:00,10.7,10.7,10.7,9.3,91.16,,13.5,,109.0,,0.0,,0.0,12.1,0.0,1008.0,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
34,Hamburg,10/01/2020 10:00:00,12.4,12.4,12.4,10.1,86.09,,17.7,,111.0,,0.0,,0.0,12.1,0.0,1007.6,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
35,Hamburg,10/01/2020 11:00:00,13.9,13.9,13.9,10.6,80.1,,19.3,,119.0,,0.0,,0.0,14.6,11.1,1007.1,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
36,Hamburg,10/01/2020 12:00:00,15.7,15.7,15.7,11.4,75.45,,23.2,,111.0,,0.0,,0.0,16.2,0.0,1006.2,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
37,Hamburg,10/01/2020 13:00:00,16.8,16.8,16.8,11.5,71.11,,27.2,,127.0,,0.0,,0.0,21.6,13.0,1005.3,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
38,Hamburg,10/01/2020 14:00:00,17.1,17.1,17.1,11.1,67.88,,28.4,,119.0,,0.0,,0.0,40.6,,1004.5,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
39,Hamburg,10/01/2020 15:00:00,17.9,17.9,17.9,10.8,62.98,,24.0,,129.0,,0.0,,0.0,40.0,,1003.8,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
40,Hamburg,10/01/2020 16:00:00,17.6,17.6,17.6,10.1,61.38,,26.0,,121.0,,0.0,,0.0,40.7,,1003.1,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
41,Hamburg,10/01/2020 17:00:00,17.1,17.1,17.1,9.8,62.11,,22.6,,120.0,,0.0,,0.0,40.0,,1002.7,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
42,Hamburg,10/01/2020 18:00:00,16.7,16.7,16.7,9.8,63.66,,19.3,,121.0,,0.0,,0.0,41.2,,1002.5,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
43,Hamburg,10/01/2020 19:00:00,15.6,15.6,15.6,9.6,67.66,,14.1,,111.0,,0.0,,0.0,40.0,,1002.3,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
44,Hamburg,10/01/2020 20:00:00,14.5,14.5,14.5,9.6,72.51,,13.0,,100.0,,0.0,,0.0,45.0,,1002.2,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
45,Hamburg,10/01/2020 21:00:00,14.1,14.1,14.1,9.1,71.63,,18.0,,119.0,,0.0,,0.0,45.1,,1002.0,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
46,Hamburg,10/01/2020 22:00:00,13.6,13.6,13.6,8.9,73.59,,17.1,,120.0,,0.0,,0.0,41.5,,1001.8,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
47,Hamburg,10/01/2020 23:00:00,13.4,13.4,13.4,9.3,76.35,,12.6,,120.0,,0.0,,0.0,40.7,,1001.7,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
48,Hamburg,10/02/2020 00:00:00,13.4,13.4,13.4,9.8,78.61,,13.5,,130.0,,0.0,,0.0,35.1,,1001.4,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
49,Hamburg,10/02/2020 01:00:00,13.4,13.4,13.4,10.1,80.16,,14.2,,121.0,,0.0,,0.0,35.6,,1001.2,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
50,Hamburg,10/02/2020 02:00:00,13.0,13.0,13.0,10.1,82.68,,9.9,,129.0,,0.0,,0.0,30.1,,1001.0,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
51,Hamburg,10/02/2020 03:00:00,12.8,12.8,12.8,10.3,84.42,,10.5,,130.0,,0.0,,0.0,29.6,,1000.9,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
52,Hamburg,10/02/2020 04:00:00,12.8,12.8,12.8,10.5,85.63,,8.3,,139.0,,0.01,,0.0,28.0,,1000.8,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Rain
53,Hamburg,10/02/2020 05:00:00,12.6,12.6,12.6,10.8,88.93,,6.5,,147.0,,0.15,,0.0,24.9,,1000.5,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Rain
54,Hamburg,10/02/2020 06:00:00,12.4,12.4,12.4,11.1,91.7,,9.3,,90.0,,0.02,,0.0,18.1,,1000.4,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Rain
55,Hamburg,10/02/2020 07:00:00,12.4,12.4,12.4,11.1,92.01,,11.6,,117.0,,0.01,,0.0,12.0,,1000.7,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Rain
56,Hamburg,10/02/2020 08:00:00,12.2,12.2,12.2,11.1,92.88,,11.2,,99.0,,0.04,,0.0,7.4,,1000.6,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Rain
57,Hamburg,10/02/2020 09:00:00,12.3,12.3,12.3,11.2,93.09,,13.6,,107.0,,0.02,,0.0,7.4,,1000.9,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Rain
58,Hamburg,10/02/2020 10:00:00,12.7,12.7,12.7,11.5,92.02,,19.3,,90.0,,0.0,,0.0,7.0,,1000.9,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
59,Hamburg,10/02/2020 11:00:00,13.5,13.5,13.5,11.6,88.51,,17.8,,99.0,,0.0,,0.0,7.3,,1001.1,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
60,Hamburg,10/02/2020 12:00:00,14.0,14.0,14.0,11.6,85.5,,21.2,,100.0,,0.0,,0.0,9.9,,1001.0,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
61,Hamburg,10/02/2020 13:00:00,14.8,14.8,14.8,11.8,82.08,,17.8,,99.0,,0.0,,0.0,11.6,,1001.0,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
62,Hamburg,10/02/2020 14:00:00,15.3,15.3,15.3,11.8,79.27,,21.4,,109.0,,0.0,,0.0,12.6,,1000.7,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
63,Hamburg,10/02/2020 15:00:00,15.7,15.7,15.7,11.5,75.64,,21.9,,110.0,,0.0,,0.0,13.7,,1000.5,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
64,Hamburg,10/02/2020 16:00:00,16.4,16.4,16.4,11.9,74.32,,20.9,,89.0,,0.0,,0.0,22.1,,999.6,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
65,Hamburg,10/02/2020 17:00:00,16.3,16.3,16.3,11.7,73.98,,26.0,,89.0,,0.0,,0.0,22.3,,999.5,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
66,Hamburg,10/02/2020 18:00:00,16.2,16.2,16.2,11.9,75.77,,22.6,,80.0,,0.0,,0.0,25.9,,999.9,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
67,Hamburg,10/02/2020 19:00:00,15.4,15.4,15.4,11.6,77.9,,21.1,,80.0,,0.0,,0.0,26.8,,999.8,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
68,Hamburg,10/02/2020 20:00:00,15.1,15.1,15.1,11.4,78.1,,23.1,,89.0,,0.0,,0.0,26.2,,1000.0,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
69,Hamburg,10/02/2020 21:00:00,14.8,14.8,14.8,11.5,80.62,,16.5,,80.0,,0.0,,0.0,24.3,,1000.2,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
70,Hamburg,10/02/2020 22:00:00,14.0,14.0,14.0,11.1,82.79,,18.2,,71.0,,0.0,,0.0,19.9,,999.5,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
71,Hamburg,10/02/2020 23:00:00,13.5,13.5,13.5,10.9,84.36,,16.6,,80.0,,0.0,,0.0,19.6,0.0,999.8,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
72,Hamburg,10/03/2020 00:00:00,13.2,13.2,13.2,11.0,86.46,,17.3,,79.0,,0.0,,0.0,19.7,,999.0,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
73,Hamburg,10/03/2020 01:00:00,13.2,13.2,13.2,11.1,87.33,,20.4,,80.0,,0.0,,0.0,20.1,,998.4,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
74,Hamburg,10/03/2020 02:00:00,13.3,13.3,13.3,11.3,87.6,,20.6,,79.0,,0.0,,0.0,20.3,,997.9,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
75,Hamburg,10/03/2020 03:00:00,13.5,13.5,13.5,11.4,87.39,,22.2,,79.0,,0.0,,0.0,19.9,,997.5,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
76,Hamburg,10/03/2020 04:00:00,13.7,13.7,13.7,11.4,86.18,,25.2,,79.0,,0.0,,0.0,19.9,,996.9,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
77,Hamburg,10/03/2020 05:00:00,13.9,13.9,13.9,11.4,84.91,,22.5,,80.0,,0.0,,0.0,19.9,,996.8,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
78,Hamburg,10/03/2020 06:00:00,14.1,14.1,14.1,11.5,84.36,,24.0,,80.0,,0.0,,0.0,19.6,,996.0,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
79,Hamburg,10/03/2020 07:00:00,14.2,14.2,14.2,11.6,84.39,,22.3,,80.0,,0.0,,0.0,19.4,,995.4,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
80,Hamburg,10/03/2020 08:00:00,14.3,14.3,14.3,11.7,83.97,,22.8,,80.0,,0.0,,0.0,19.3,,995.4,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
81,Hamburg,10/03/2020 09:00:00,14.4,14.4,14.4,11.8,84.28,,22.1,,80.0,,0.0,,0.0,19.6,,994.9,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
82,Hamburg,10/03/2020 10:00:00,14.6,14.6,14.6,12.1,84.59,,24.2,,80.0,,0.0,,0.0,18.0,,994.9,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
83,Hamburg,10/03/2020 11:00:00,14.8,14.8,14.8,12.2,84.45,,25.7,,80.0,,0.0,,0.0,18.1,,994.3,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
84,Hamburg,10/03/2020 12:00:00,15.1,15.1,15.1,12.3,83.81,,24.0,,80.0,,0.0,,0.0,18.0,,993.8,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
85,Hamburg,10/03/2020 13:00:00,15.9,15.9,15.9,12.4,80.01,,29.1,,80.0,,0.0,,0.0,18.3,,992.9,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
86,Hamburg,10/03/2020 14:00:00,16.8,16.8,16.8,12.7,77.14,,26.5,,81.0,,0.0,,0.0,20.0,,992.7,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
87,Hamburg,10/03/2020 15:00:00,17.5,17.5,17.5,12.9,74.58,,29.4,,89.0,,0.0,,0.0,21.0,,991.7,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
88,Hamburg,10/03/2020 16:00:00,17.9,17.9,17.9,13.2,74.03,,20.7,,89.0,,0.0,,0.0,25.3,,991.3,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
89,Hamburg,10/03/2020 17:00:00,18.2,18.2,18.2,13.6,74.16,,16.5,,91.0,,0.0,,0.0,25.6,,991.0,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
90,Hamburg,10/03/2020 18:00:00,18.3,18.3,18.3,13.8,75.2,,15.1,,90.0,,0.0,,0.0,26.0,,991.1,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
91,Hamburg,10/03/2020 19:00:00,17.9,17.9,17.9,14.0,77.84,,13.8,,80.0,,0.0,,0.0,25.6,,990.6,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
92,Hamburg,10/03/2020 20:00:00,17.8,17.8,17.8,14.1,79.11,,14.6,,89.0,,0.0,,0.0,25.3,,990.6,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
93,Hamburg,10/03/2020 21:00:00,17.5,17.5,17.5,14.2,81.35,,12.8,,99.0,,0.0,,0.0,25.1,,990.1,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
94,Hamburg,10/03/2020 22:00:00,16.8,16.8,16.8,13.5,80.65,,14.8,,120.0,,0.0,,0.0,25.1,,990.2,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
95,Hamburg,10/03/2020 23:00:00,14.6,14.6,14.6,11.6,82.56,,29.4,,220.0,,0.0,,0.0,30.0,,991.0,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
96,Hamburg,10/04/2020 00:00:00,13.7,13.7,13.7,11.2,84.59,,11.9,,239.0,,0.03,,0.0,40.0,,991.4,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Rain
97,Hamburg,10/04/2020 01:00:00,13.3,13.3,13.3,10.6,83.55,,14.1,,200.0,,0.01,,0.0,45.0,,992.5,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Rain
98,Hamburg,10/04/2020 02:00:00,11.6,11.6,11.6,9.4,86.64,,7.3,,185.0,,0.0,,0.0,43.8,,991.9,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
99,Hamburg,10/04/2020 03:00:00,10.0,10.0,10.0,8.9,92.89,,10.5,,190.0,8.5,0.0,,0.0,43.7,0.0,991.9,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
100,Hamburg,10/04/2020 04:00:00,10.7,10.7,10.7,9.0,89.64,,14.4,,159.0,,0.0,,0.0,40.6,0.0,992.2,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
101,Hamburg,10/04/2020 05:00:00,10.2,10.2,10.2,8.2,87.56,,13.5,,171.0,,0.0,,0.0,45.0,0.0,991.6,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
102,Hamburg,10/04/2020 06:00:00,9.9,9.9,9.9,7.6,85.36,,14.4,,141.0,7.9,0.0,,0.0,45.0,0.0,991.7,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
103,Hamburg,10/04/2020 07:00:00,9.7,9.7,9.7,7.1,84.05,,9.5,,131.0,8.4,0.0,,0.0,45.0,0.0,992.3,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
104,Hamburg,10/04/2020 08:00:00,9.6,9.6,9.6,6.9,83.71,,14.2,,130.0,7.5,0.0,,0.0,,0.0,992.2,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
105,Hamburg,10/04/2020 09:00:00,11.0,11.0,11.0,7.2,77.4,,18.8,,140.0,,0.0,,0.0,,0.0,992.2,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
106,Hamburg,10/04/2020 10:00:00,14.0,14.0,14.0,7.0,62.59,,24.7,,167.0,,0.0,,0.0,,0.0,992.2,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
107,Hamburg,10/04/2020 11:00:00,14.7,14.7,14.7,7.2,60.91,,30.8,,160.0,,0.0,,0.0,,0.0,992.4,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
108,Hamburg,10/04/2020 12:00:00,15.4,15.4,15.4,7.8,60.46,,23.6,,171.0,,0.0,,0.0,,,993.1,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
109,Hamburg,10/04/2020 13:00:00,15.9,15.9,15.9,7.7,58.36,,18.5,,189.0,,0.0,,0.0,,,993.8,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
110,Hamburg,10/04/2020 14:00:00,16.0,16.0,16.0,7.7,57.94,,26.7,,189.0,,0.0,,0.0,,,994.5,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
111,Hamburg,10/04/2020 15:00:00,15.5,15.5,15.5,7.7,59.96,,23.0,,200.0,,0.0,,0.0,50.0,,995.4,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
112,Hamburg,10/04/2020 16:00:00,15.9,15.9,15.9,7.5,57.48,,27.7,,209.0,,0.0,,0.0,,,996.0,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
113,Hamburg,10/04/2020 17:00:00,15.5,15.5,15.5,7.7,59.78,,21.9,,217.0,,0.0,,0.0,,,997.0,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
114,Hamburg,10/04/2020 18:00:00,14.9,14.9,14.9,7.7,61.78,,23.4,,199.0,,0.0,,0.0,,,997.9,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
115,Hamburg,10/04/2020 19:00:00,13.2,13.2,13.2,7.9,70.43,,13.3,,179.0,,0.0,,0.0,,11.1,998.8,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
116,Hamburg,10/04/2020 20:00:00,13.0,13.0,13.0,8.2,72.59,,12.9,,156.0,,0.0,,0.0,,,999.7,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
117,Hamburg,10/04/2020 21:00:00,12.5,12.5,12.5,7.3,70.74,,15.8,,177.0,,0.0,,0.0,,,1000.1,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
118,Hamburg,10/04/2020 22:00:00,11.7,11.7,11.7,6.7,71.01,,15.7,,160.0,,0.0,,0.0,,,1000.8,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
119,Hamburg,10/04/2020 23:00:00,11.6,11.6,11.6,6.1,69.12,,15.8,,140.0,,0.0,,0.0,,,1001.2,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
120,Hamburg,10/05/2020 00:00:00,10.7,10.7,10.7,5.4,69.63,,13.8,,133.0,,0.0,,0.0,,,1001.4,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
121,Hamburg,10/05/2020 01:00:00,9.8,9.8,9.8,5.1,72.55,,13.0,,120.0,7.9,0.0,,0.0,48.0,13.0,1001.4,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
122,Hamburg,10/05/2020 02:00:00,8.9,8.9,8.9,5.0,76.27,,13.8,,120.0,6.8,0.0,,0.0,,,1001.3,,53.5537,9.99183,"Hamburg, Deutschland","Hamburg, Deutschland",,Clear
